name	accession	length	type	submission_date	organism	host	strain	segment	geo_loc_name	country	country_code	collection_original	collection_date	note
LC486540	LC486540	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/12-125	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486541	LC486541	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/12-126	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486542	LC486542	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/12-155	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486543	LC486543	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/12-178	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486544	LC486544	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/12-188	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486545	LC486545	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/12-192	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486546	LC486546	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/12-221	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486547	LC486547	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/12-240	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486548	LC486548	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/12-241	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486549	LC486549	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/13-210	NA	Japan:Saitama	Japan	JPN	2012	2012-01-01	NA
LC486550	LC486550	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/13-235	NA	Japan:Saitama	Japan	JPN	2013	2013-01-01	NA
LC486551	LC486551	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/13-248	NA	Japan:Saitama	Japan	JPN	2013	2013-01-01	NA
LC486552	LC486552	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/14-340	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486553	LC486553	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/14-487	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486554	LC486554	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/14-654	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486555	LC486555	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/14-771	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486556	LC486556	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/14-772	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486557	LC486557	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/14-838	NA	Japan:Saitama	Japan	JPN	2014	2014-01-01	NA
LC486558	LC486558	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/15-354	NA	Japan:Saitama	Japan	JPN	2015	2015-01-01	NA
LC486559	LC486559	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/15-213	NA	Japan:Saitama	Japan	JPN	2015	2015-01-01	NA
LC486560	LC486560	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/15-445	NA	Japan:Saitama	Japan	JPN	2015	2015-01-01	NA
LC486561	LC486561	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/15-655	NA	Japan:Saitama	Japan	JPN	2015	2015-01-01	NA
LC486562	LC486562	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/16-185	NA	Japan:Saitama	Japan	JPN	2016	2016-01-01	NA
LC486563	LC486563	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/16-407	NA	Japan:Saitama	Japan	JPN	2016	2016-01-01	NA
LC486564	LC486564	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/16-435	NA	Japan:Saitama	Japan	JPN	2016	2016-01-01	NA
LC486565	LC486565	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/16-448	NA	Japan:Saitama	Japan	JPN	2016	2016-01-01	NA
LC486566	LC486566	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/16-583	NA	Japan:Saitama	Japan	JPN	2016	2016-01-01	NA
LC486567	LC486567	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/16-647	NA	Japan:Saitama	Japan	JPN	2016	2016-01-01	NA
LC486568	LC486568	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/17-411	NA	Japan:Saitama	Japan	JPN	2017	2017-01-01	NA
LC486569	LC486569	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/17-668	NA	Japan:Saitama	Japan	JPN	2017	2017-01-01	NA
LC486570	LC486570	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/17-727	NA	Japan:Saitama	Japan	JPN	2017	2017-01-01	NA
LC486571	LC486571	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/18-266	NA	Japan:Saitama	Japan	JPN	2018	2018-01-01	NA
LC486572	LC486572	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/18-437	NA	Japan:Saitama	Japan	JPN	2018	2018-01-01	NA
LC486573	LC486573	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/18-442	NA	Japan:Saitama	Japan	JPN	2018	2018-01-01	NA
LC486574	LC486574	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/18-486	NA	Japan:Saitama	Japan	JPN	2018	2018-01-01	NA
LC486575	LC486575	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/18-503	NA	Japan:Saitama	Japan	JPN	2018	2018-01-01	NA
LC486576	LC486576	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/18-518	NA	Japan:Saitama	Japan	JPN	2018	2018-01-01	NA
LC486577	LC486577	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/18-566	NA	Japan:Saitama	Japan	JPN	2018	2018-01-01	NA
LC486578	LC486578	608	viral cRNA	2020-02-05	Human respirovirus 1	Homo sapiens	HPIV1s/SaitamaC.JPN/18-664	NA	Japan:Saitama	Japan	JPN	2018	2018-01-01	NA
LC710553	LC710553	608	genomic RNA	2022-05-19	Human respirovirus 1	Homo sapiens	HPIV1/Tokyo/21152/2021	NA	Japan:Tokyo	Japan	JPN	2021	2021-01-01	NA
MT063271	MT063271	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_THAH17032	NA	Thailand	Thailand	THA	2017	2017-01-01	WHO-CC Viral Zoonoses Chulalongkorn University,Chulalongkorn University Hospital, EcoHealth Alliance
MT063318	MT063318	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_THAH18140	NA	Thailand	Thailand	THA	2018	2018-01-01	WHO-CC Viral Zoonoses Chulalongkorn University,Chulalongkorn University Hospital, EcoHealth Alliance
MT063319	MT063319	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_THAH18140	NA	Thailand	Thailand	THA	2018	2018-01-01	WHO-CC Viral Zoonoses Chulalongkorn University,Chulalongkorn University Hospital, EcoHealth Alliance
MT063320	MT063320	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_THAH18148	NA	Thailand	Thailand	THA	2018	2018-01-01	WHO-CC Viral Zoonoses Chulalongkorn University,Chulalongkorn University Hospital, EcoHealth Alliance
MT063321	MT063321	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_THAH18149	NA	Thailand	Thailand	THA	2018	2018-01-01	WHO-CC Viral Zoonoses Chulalongkorn University,Chulalongkorn University Hospital, EcoHealth Alliance
MT063322	MT063322	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_THAH18151	NA	Thailand	Thailand	THA	2018	2018-01-01	WHO-CC Viral Zoonoses Chulalongkorn University,Chulalongkorn University Hospital, EcoHealth Alliance
MT063366	MT063366	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_THAH18170	NA	Thailand	Thailand	THA	2018	2018-01-01	WHO-CC Viral Zoonoses Chulalongkorn University,Chulalongkorn University Hospital, EcoHealth Alliance
MT063390	MT063390	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_THAH18176	NA	Thailand	Thailand	THA	2018	2018-01-01	WHO-CC Viral Zoonoses Chulalongkorn University,Chulalongkorn University Hospital, EcoHealth Alliance
MT063439	MT063439	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_BDAH0577	NA	Bangladesh	Bangladesh	BGD	2018	2018-01-01	ICDDR,B, Institute of Epidemiology, Disease Control& Research, Bangladesh Forest Department, EcoHealthAlliance
MT063440	MT063440	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_BDAH0580	NA	Bangladesh	Bangladesh	BGD	2018	2018-01-01	ICDDR,B, Institute of Epidemiology, Disease Control& Research, Bangladesh Forest Department, EcoHealthAlliance
MT063463	MT063463	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_RWAH0173	NA	Rwanda	Rwanda	RWA	2017	2017-01-01	Rwanda Agriculture Board Wildlife VirologyLaboratory, National Reference Lab,Rwanda BiomedicalCenter, Mountain Gorilla Veterinary Project,GorillaDoctors, UC Davis One Health Institute Laboratory,University of California, Davis
MT063588	MT063588	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_KHAH0740	NA	Cambodia	Cambodia	KHM	2018	2018-01-01	Institut Pasteur du Cambodge, National VeterinaryResearch Institute, Wildlife Conservation Society
MT063591	MT063591	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_KHAH0768	NA	Cambodia	Cambodia	KHM	2018	2018-01-01	Institut Pasteur du Cambodge, National VeterinaryResearch Institute, Wildlife Conservation Society
MT063650	MT063650	530	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_BDAH0877	NA	Bangladesh	Bangladesh	BGD	2018	2018-01-01	ICDDR,B, Institute of Epidemiology, Disease Control& Research, Bangladesh Forest Department, EcoHealthAlliance
KT763053	KT763053	525	viral cRNA	2016-02-27	Human respirovirus 1	Homo sapiens	NA	NA	Iraq	Iraq	IRQ	NA	NA	NA
KT763054	KT763054	525	viral cRNA	2016-02-27	Human respirovirus 1	Homo sapiens	NA	NA	Iraq	Iraq	IRQ	NA	NA	NA
KT763056	KT763056	525	viral cRNA	2016-02-27	Human respirovirus 1	Homo sapiens	NA	NA	Iraq	Iraq	IRQ	NA	NA	NA
KT763055	KT763055	523	viral cRNA	2016-02-27	Human respirovirus 1	Homo sapiens	NA	NA	Iraq	Iraq	IRQ	NA	NA	NA
KT763057	KT763057	523	viral cRNA	2016-02-27	Human respirovirus 1	Homo sapiens	NA	NA	Iraq	Iraq	IRQ	NA	NA	NA
KT763058	KT763058	523	viral cRNA	2016-02-27	Human respirovirus 1	Homo sapiens	NA	NA	Iraq	Iraq	IRQ	NA	NA	NA
KT763060	KT763060	523	viral cRNA	2016-02-27	Human respirovirus 1	Homo sapiens	NA	NA	Iraq	Iraq	IRQ	NA	NA	NA
MT063485	MT063485	502	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0038	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063468	MT063468	464	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0005	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063484	MT063484	464	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0036	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063359	MT063359	458	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_THAH18162	NA	Thailand	Thailand	THA	2018	2018-01-01	WHO-CC Viral Zoonoses Chulalongkorn University,Chulalongkorn University Hospital, EcoHealth Alliance
MT063686	MT063686	451	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0002	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063688	MT063688	451	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0008	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063467	MT063467	450	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0004	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063469	MT063469	450	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0007	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063472	MT063472	450	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0009	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063696	MT063696	450	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0012	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063706	MT063706	450	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0009	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063695	MT063695	447	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0002	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
MT063697	MT063697	444	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0015	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
OP136080	OP136080	428	viral cRNA	2023-01-31	Human respirovirus 1	Homo sapiens	HPIV1/human/BGD/FP0254922/2022	NA	Bangladesh	Bangladesh	BGD	18-Jan-2022	2022-01-18	NA
AF039923	AF039923	408	genomic RNA	2016-07-25	Human respirovirus 1	Homo sapiens	Cordoba, Argentina, 1967	NA	NA	NA	NA	NA	NA	NA
AF039928	AF039928	408	genomic RNA	2016-07-25	Human respirovirus 1	Homo sapiens	Boston, Massachusetts, 1985	NA	NA	NA	NA	NA	NA	NA
AF039935	AF039935	408	genomic RNA	2016-07-25	Human respirovirus 1	Homo sapiens	Oregon, 1974	NA	NA	NA	NA	NA	NA	NA
AF039938	AF039938	408	genomic RNA	2016-07-25	Human respirovirus 1	Homo sapiens	Las Vegas, Nevada, 1985	NA	NA	NA	NA	NA	NA	NA
MT063699	MT063699	392	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_INAH0043	NA	India	India	IND	2017	2017-01-01	Sanjay Gandhi Postgraduate Institute of MedicalSciences, EcoHealth Alliance
KJ187008	KJ187008	389	viral cRNA	2014-11-24	Human respirovirus 1	Homo sapiens	CU282	NA	Thailand	Thailand	THA	06-Feb-2012	2012-02-06	NA
KJ187009	KJ187009	388	viral cRNA	2014-11-24	Human respirovirus 1	Homo sapiens	CU284	NA	Thailand	Thailand	THA	08-Feb-2012	2012-02-08	NA
KJ187011	KJ187011	381	viral cRNA	2014-11-24	Human respirovirus 1	Homo sapiens	CU311	NA	Thailand	Thailand	THA	27-Feb-2012	2012-02-27	NA
MN488678	MN488678	372	viral cRNA	2020-10-12	Human respirovirus 1	Homo sapiens sample 4310800416	NA	NA	Netherlands	Netherlands	NLD	25-Mar-2008	2008-03-25	Probe capture/Targeted metagenomics
D26476	D26476	360	genomic RNA	2016-07-26	Human respirovirus 1	NA	Tokyo-M	NA	NA	NA	NA	NA	NA	common name: sendai virus
D26477	D26477	360	genomic RNA	2016-07-26	Human respirovirus 1	NA	Kyoto-M	NA	NA	NA	NA	NA	NA	common name: sendai virus
AB565747	AB565747	317	viral cRNA	2011-12-23	Human respirovirus 1	NA	PIV/YOK/08/91	NA	Japan:Kanagawa,Yokohama	Japan	JPN	NA	NA	NA
AB569589	AB569589	317	genomic RNA	2011-12-23	Human respirovirus 1	NA	PIV/YOK/08/115	NA	Japan:Kanagawa,Yokohama	Japan	JPN	NA	NA	NA
KJ187013	KJ187013	317	viral cRNA	2014-11-24	Human respirovirus 1	Homo sapiens	CU317	NA	Thailand	Thailand	THA	08-Mar-2012	2012-03-08	NA
KC577204	KC577204	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/07/06/01	NA	Kenya	Kenya	KEN	Jun-2007	2007-06-01	NA
KC577205	KC577205	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/07/07/02	NA	Kenya	Kenya	KEN	Jul-2007	2007-07-01	NA
KC577206	KC577206	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/07/08/03	NA	Kenya	Kenya	KEN	Aug-2007	2007-08-01	NA
KC577207	KC577207	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/08/04/05	NA	Kenya	Kenya	KEN	Apr-2008	2008-04-01	NA
KC577208	KC577208	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/08/04/06	NA	Kenya	Kenya	KEN	Apr-2008	2008-04-01	NA
KC577209	KC577209	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/08/04/08	NA	Kenya	Kenya	KEN	Apr-2008	2008-04-01	NA
KC577210	KC577210	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/08/04/09	NA	Kenya	Kenya	KEN	Apr-2008	2008-04-01	NA
KC577211	KC577211	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/08/06/10	NA	Kenya	Kenya	KEN	Jun-2008	2008-06-01	NA
KC577212	KC577212	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/08/09/11	NA	Kenya	Kenya	KEN	Sep-2008	2008-09-01	NA
KC577213	KC577213	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/08/10/12	NA	Kenya	Kenya	KEN	Oct-2008	2008-10-01	NA
KC577214	KC577214	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/08/10/13	NA	Kenya	Kenya	KEN	Oct-2008	2008-10-01	NA
KC577215	KC577215	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/08/10/14	NA	Kenya	Kenya	KEN	Oct-2008	2008-10-01	NA
KC577216	KC577216	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/08/10/15	NA	Kenya	Kenya	KEN	Oct-2008	2008-10-01	NA
KC577217	KC577217	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/08/11/16	NA	Kenya	Kenya	KEN	Nov-2008	2008-11-01	NA
KC577218	KC577218	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/09/09/17	NA	Kenya	Kenya	KEN	Sep-2009	2009-09-01	NA
KC577219	KC577219	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/09/12/18	NA	Kenya	Kenya	KEN	Dec-2009	2009-12-01	NA
KC577220	KC577220	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/10/01/19	NA	Kenya	Kenya	KEN	Jan-2010	2010-01-01	NA
KC577221	KC577221	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/10/02/20	NA	Kenya	Kenya	KEN	Feb-2010	2010-02-01	NA
KC577222	KC577222	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/10/03/21	NA	Kenya	Kenya	KEN	Mar-2010	2010-03-01	NA
KC577223	KC577223	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/10/03/22	NA	Kenya	Kenya	KEN	Mar-2010	2010-03-01	NA
KC577224	KC577224	267	viral cRNA	2020-04-03	Human respirovirus 1	Homo sapiens	MBAGATHI/10/05/23	NA	Kenya	Kenya	KEN	May-2010	2010-05-01	NA
MT063643	MT063643	260	viral cRNA	2020-04-30	Human respirovirus 1	Homo sapiens	PREDICT_SNAH0005	NA	Senegal	Senegal	SEN	2017	2017-01-01	L'Institut Senegalais de Recherches Agricoles,Cheikh Anta Diop University,Dantec University Hospital,Inter State School of Veterinary Science & Medicine ofDakar, University of California, Davis
JQ268801	JQ268801	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLU6048	NA	Honduras	Honduras	HND	Mar-2007	2007-03-01	NA
JQ268802	JQ268802	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLU8516	NA	Peru	Peru	PER	Sep-2007	2007-09-01	NA
JQ268803	JQ268803	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLU8619	NA	Peru	Peru	PER	Oct-2007	2007-10-01	NA
JQ268804	JQ268804	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLU7079	NA	Colombia	Colombia	COL	Apr-2007	2007-04-01	NA
JQ268805	JQ268805	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLI2355	NA	Argentina	Argentina	ARG	May-2010	2010-05-01	NA
JQ268806	JQ268806	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	CFI0450	NA	Peru	Peru	PER	Jul-2010	2010-07-01	NA
JQ268807	JQ268807	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLE9677	NA	Argentina	Argentina	ARG	Apr-2010	2010-04-01	NA
JQ268808	JQ268808	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	CFI0672	NA	Peru	Peru	PER	Sep-2010	2010-09-01	NA
JQ268809	JQ268809	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLI2028	NA	Peru	Peru	PER	Apr-2010	2010-04-01	NA
JQ268810	JQ268810	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLA8805	NA	Colombia	Colombia	COL	Feb-2009	2009-02-01	NA
JQ268811	JQ268811	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	CFI0414	NA	Peru	Peru	PER	Jul-2010	2010-07-01	NA
JQ268812	JQ268812	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLE0905	NA	Honduras	Honduras	HND	May-2009	2009-05-01	NA
JQ268813	JQ268813	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLA8825	NA	Colombia	Colombia	COL	Mar-2009	2009-03-01	NA
JQ268814	JQ268814	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLU9942	NA	Peru	Peru	PER	Dec-2007	2007-12-01	NA
JQ268815	JQ268815	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLI3948	NA	Peru	Peru	PER	Jul-2006	2006-07-01	NA
JQ268816	JQ268816	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLE9690	NA	Argentina	Argentina	ARG	Apr-2010	2010-04-01	NA
JQ268817	JQ268817	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLA4181	NA	Peru	Peru	PER	Sep-2008	2008-09-01	NA
JQ268818	JQ268818	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLI3880	NA	Peru	Peru	PER	Jun-2006	2006-06-01	NA
JQ268819	JQ268819	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLA8958	NA	Nicaragua	Nicaragua	NIC	Jun-2009	2009-06-01	NA
JQ268820	JQ268820	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLI1783	NA	Peru	Peru	PER	Jun-2010	2010-06-01	NA
JQ268821	JQ268821	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLI2694	NA	Colombia	Colombia	COL	Nov-2009	2009-11-01	NA
JQ268822	JQ268822	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLA1092	NA	Peru	Peru	PER	Mar-2008	2008-03-01	NA
JQ268823	JQ268823	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLA2325	NA	Argentina	Argentina	ARG	Apr-2008	2008-04-01	NA
JQ268824	JQ268824	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLI2490	NA	Nicaragua	Nicaragua	NIC	Jun-2010	2010-06-01	NA
JQ268825	JQ268825	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLE0909	NA	Honduras	Honduras	HND	May-2009	2009-05-01	NA
JQ268826	JQ268826	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLA9034	NA	Nicaragua	Nicaragua	NIC	Jun-2009	2009-06-01	NA
JQ268827	JQ268827	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLI3456	NA	Peru	Peru	PER	Aug-2010	2010-08-01	NA
JQ268828	JQ268828	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLA3233	NA	Peru	Peru	PER	Jul-2008	2008-07-01	NA
JQ268829	JQ268829	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLA1629	NA	Argentina	Argentina	ARG	Mar-2008	2008-03-01	NA
JQ268830	JQ268830	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLA3538	NA	Peru	Peru	PER	Jul-2008	2008-07-01	NA
JQ268831	JQ268831	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLA3190	NA	Peru	Peru	PER	Jul-2008	2008-07-01	NA
JQ268832	JQ268832	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLA0012	NA	Peru	Peru	PER	Dec-2007	2007-12-01	NA
