name	accession	length	type	submission_date	organism	host	strain	segment	geo_loc_name	country	country_code	collection_original	collection_date	note
AB623689	AB623689	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1835	NA	Japan:Yamagata	Japan	JPN	2009-08-19	2009-08-19	NA
AB623690	AB623690	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1838	NA	Japan:Yamagata	Japan	JPN	2009-08-17	2009-08-17	NA
AB623691	AB623691	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1839	NA	Japan:Yamagata	Japan	JPN	2009-08-17	2009-08-17	NA
AB623692	AB623692	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1854	NA	Japan:Yamagata	Japan	JPN	2009-08-20	2009-08-20	NA
AB623693	AB623693	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1892	NA	Japan:Yamagata	Japan	JPN	2009-08-22	2009-08-22	NA
AB623694	AB623694	1352	viral cRNA	2014-07-26	Human respirovirus 3	Homo sapiens	HPIVi/Yamagata/2009/1896	NA	Japan:Yamagata	Japan	JPN	2009-08-25	2009-08-25	NA
LC102231	LC102231	1352	viral cRNA	2016-12-02	Human respirovirus 3	Homo sapiens	HPIV3s_HN/S1012/Yamaguchi/2015	NA	Japan:Yamaguchi	Japan	JPN	2015-06-10	2015-06-10	NA
LC102232	LC102232	1352	viral cRNA	2016-12-02	Human respirovirus 3	Homo sapiens	HPIV3s_HN/Y242/Yamaguchi/2015	NA	Japan:Yamaguchi	Japan	JPN	2015-06-10	2015-06-10	NA
LC102233	LC102233	1352	viral cRNA	2016-12-02	Human respirovirus 3	Homo sapiens	HPIV3s_HN/Y244/Yamaguchi/2015	NA	Japan:Yamaguchi	Japan	JPN	2015-06-24	2015-06-24	NA
LC102234	LC102234	1352	viral cRNA	2016-12-02	Human respirovirus 3	Homo sapiens	HPIV3s_HN/Y245/Yamaguchi/2015	NA	Japan:Yamaguchi	Japan	JPN	2015-07-27	2015-07-27	NA
LC102235	LC102235	1352	viral cRNA	2016-12-02	Human respirovirus 3	Homo sapiens	HPIV3s_HN/Yu536/Yamaguchi/2015	NA	Japan:Yamaguchi	Japan	JPN	2015-06-19	2015-06-19	NA
LC316009	LC316009	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/14/2013	NA	Japan:Iwate	Japan	JPN	2013-05-16	2013-05-16	NA
LC316010	LC316010	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/20/2013	NA	Japan:Iwate	Japan	JPN	2013-05-30	2013-05-30	NA
LC316011	LC316011	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/22/2013	NA	Japan:Iwate	Japan	JPN	2013-06-07	2013-06-07	NA
LC316012	LC316012	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/24/2013	NA	Japan:Iwate	Japan	JPN	2013-06-13	2013-06-13	NA
LC316013	LC316013	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/25/2013	NA	Japan:Iwate	Japan	JPN	2013-06-13	2013-06-13	NA
LC316014	LC316014	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/26/2013	NA	Japan:Iwate	Japan	JPN	2013-06-15	2013-06-15	NA
LC316015	LC316015	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/28/2013	NA	Japan:Iwate	Japan	JPN	2013-06-15	2013-06-15	NA
LC316016	LC316016	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/29/2013	NA	Japan:Iwate	Japan	JPN	2013-06-17	2013-06-17	NA
LC316017	LC316017	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/30/2013	NA	Japan:Iwate	Japan	JPN	2013-06-19	2013-06-19	NA
LC316018	LC316018	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/31/2013	NA	Japan:Iwate	Japan	JPN	2013-06-26	2013-06-26	NA
LC316019	LC316019	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/32/2013	NA	Japan:Iwate	Japan	JPN	2013-06-24	2013-06-24	NA
LC316020	LC316020	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/35/2013	NA	Japan:Iwate	Japan	JPN	2013-06-28	2013-06-28	NA
LC316021	LC316021	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/36/2013	NA	Japan:Iwate	Japan	JPN	2013-07-01	2013-07-01	NA
LC316022	LC316022	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/37/2013	NA	Japan:Iwate	Japan	JPN	2013-07-01	2013-07-01	NA
LC316023	LC316023	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/44/2013	NA	Japan:Iwate	Japan	JPN	2013-07-12	2013-07-12	NA
LC316024	LC316024	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/46/2013	NA	Japan:Iwate	Japan	JPN	2013-07-23	2013-07-23	NA
LC316025	LC316025	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/47/2013	NA	Japan:Iwate	Japan	JPN	2013-07-31	2013-07-31	NA
LC316026	LC316026	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/49/2013	NA	Japan:Iwate	Japan	JPN	2013-08-16	2013-08-16	NA
LC316027	LC316027	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/53/2014	NA	Japan:Iwate	Japan	JPN	2014-06-16	2014-06-16	NA
LC316028	LC316028	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/56/2014	NA	Japan:Iwate	Japan	JPN	2014-07-02	2014-07-02	NA
LC316029	LC316029	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/59/2014	NA	Japan:Iwate	Japan	JPN	2014-07-30	2014-07-30	NA
LC316030	LC316030	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/60/2014	NA	Japan:Iwate	Japan	JPN	2014-07-31	2014-07-31	NA
LC316031	LC316031	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/62/2014	NA	Japan:Iwate	Japan	JPN	2014-08-07	2014-08-07	NA
LC316032	LC316032	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/64/2014	NA	Japan:Iwate	Japan	JPN	2014-08-11	2014-08-11	NA
LC316033	LC316033	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/66/2014	NA	Japan:Iwate	Japan	JPN	2014-08-27	2014-08-27	NA
LC316034	LC316034	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/70/2015	NA	Japan:Iwate	Japan	JPN	2015-04-16	2015-04-16	NA
LC316035	LC316035	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/77/2015	NA	Japan:Iwate	Japan	JPN	2015-06-16	2015-06-16	NA
LC316036	LC316036	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/78/2015	NA	Japan:Iwate	Japan	JPN	2015-06-16	2015-06-16	NA
LC316037	LC316037	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/80/2015	NA	Japan:Iwate	Japan	JPN	2015-06-22	2015-06-22	NA
LC316038	LC316038	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/81/2015	NA	Japan:Iwate	Japan	JPN	2015-07-11	2015-07-11	NA
LC316039	LC316039	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/82/2015	NA	Japan:Iwate	Japan	JPN	2015-07-15	2015-07-15	NA
LC316040	LC316040	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/16/2013	NA	Japan:Iwate	Japan	JPN	2013-06-21	2013-06-21	NA
LC316041	LC316041	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/40/2013	NA	Japan:Iwate	Japan	JPN	2013-07-04	2013-07-04	NA
LC316042	LC316042	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/52/2014	NA	Japan:Iwate	Japan	JPN	2014-05-14	2014-05-14	NA
LC316043	LC316043	1350	viral cRNA	2019-01-22	Human respirovirus 3	Homo sapiens	HPIV3/Iwate/1/2005	NA	Japan:Iwate	Japan	JPN	2005-07-01	2005-07-01	NA
M16569	M16569	1341	genomic RNA	1993-08-02	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
MF166680	MF166680	1324	viral cRNA	2018-03-18	Human respirovirus 3	Homo sapiens	HPIV3s/Zagreb.HR/13.16(892)	NA	Croatia	Croatia	HRV	NA	NA	NA
Y00119	Y00119	1150	genomic RNA	1993-09-12	Human respirovirus 3	NA	47885	NA	NA	NA	NA	NA	NA	NA
D00130	D00130	1150	mRNA	1998-04-16	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
DM156238	DM156238	1150	unassigned DNA	2009-07-29	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
HW319628	HW319628	1150	unassigned DNA	2013-12-25	Human respirovirus 3	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT765887	KT765887	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.031.10	NA	Argentina	Argentina	ARG	2010	2010-01-01	type: 3
KT765888	KT765888	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.079.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765889	KT765889	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.021.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765890	KT765890	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.022.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765891	KT765891	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.019.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765892	KT765892	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.043.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765893	KT765893	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.018.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765894	KT765894	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.046.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765895	KT765895	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.005.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765896	KT765896	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.020.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765897	KT765897	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.006.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765898	KT765898	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.013.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765899	KT765899	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.004.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765900	KT765900	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.007.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765901	KT765901	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.009.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765902	KT765902	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.067.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765903	KT765903	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.023.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765904	KT765904	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.014.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765905	KT765905	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.015.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765906	KT765906	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.012.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765907	KT765907	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.028.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765908	KT765908	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.030.10	NA	Argentina	Argentina	ARG	2010	2010-01-01	type: 3
KT765909	KT765909	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.032.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765910	KT765910	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.050.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765911	KT765911	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.053.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765912	KT765912	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.037.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765913	KT765913	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.024.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765914	KT765914	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.040.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765915	KT765915	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.042.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765916	KT765916	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.041.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765917	KT765917	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.044.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765918	KT765918	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.016.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765919	KT765919	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.017.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765920	KT765920	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.054.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765921	KT765921	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.055.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765922	KT765922	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.025.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765923	KT765923	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.003.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765924	KT765924	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.011.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765925	KT765925	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.027.09	NA	Argentina	Argentina	ARG	2009	2009-01-01	type: 3
KT765926	KT765926	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.070.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765927	KT765927	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.038.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765928	KT765928	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.052.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765929	KT765929	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.033.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765930	KT765930	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.045.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765931	KT765931	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.086.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765932	KT765932	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.087.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765933	KT765933	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.085.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765934	KT765934	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.090.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765935	KT765935	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.124.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765936	KT765936	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.096.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765937	KT765937	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.060.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765938	KT765938	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.035.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765939	KT765939	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.083.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765940	KT765940	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.082.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765941	KT765941	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.075.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765942	KT765942	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.073.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765943	KT765943	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.047.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765944	KT765944	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.123.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765945	KT765945	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.093.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765946	KT765946	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.059.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765947	KT765947	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.116.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765948	KT765948	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.066.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765949	KT765949	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.103.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765950	KT765950	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.108.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765951	KT765951	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.107.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765952	KT765952	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.110.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765953	KT765953	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.092.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765954	KT765954	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.118.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765955	KT765955	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.104.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765956	KT765956	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.100.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765957	KT765957	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.099.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765958	KT765958	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.088.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765959	KT765959	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.077.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765960	KT765960	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.105.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765961	KT765961	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.063.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765962	KT765962	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.068.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765963	KT765963	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.114.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765964	KT765964	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.112.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765965	KT765965	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.076.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765966	KT765966	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.098.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765967	KT765967	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.048.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765968	KT765968	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.039.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765969	KT765969	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.071.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765970	KT765970	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.119.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765971	KT765971	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.056.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765972	KT765972	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.036.11	NA	Argentina	Argentina	ARG	2011	2011-01-01	type: 3
KT765973	KT765973	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.069.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765974	KT765974	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.072.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765975	KT765975	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.065.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765976	KT765976	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.115.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765977	KT765977	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.081.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765978	KT765978	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.120.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765979	KT765979	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.095.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765980	KT765980	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.113.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765981	KT765981	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.089.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765982	KT765982	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.097.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765983	KT765983	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.111.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765984	KT765984	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.121.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765985	KT765985	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.094.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765986	KT765986	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.117.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765987	KT765987	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.084.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765988	KT765988	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.091.13	NA	Argentina	Argentina	ARG	2013	2013-01-01	type: 3
KT765989	KT765989	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.080.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
KT765990	KT765990	1146	viral cRNA	2016-01-22	Human respirovirus 3	Homo sapiens	HNRG.062.12	NA	Argentina	Argentina	ARG	2012	2012-01-01	type: 3
